species1	species2	replicate
4011	Sebastes_helvomaculatus	Sebastes_pinniger	753
4012	Sebastes_aurora	Sebastes_maliger	753
4013	Sebastes_alutus	Sebastes_polyspinis	753
4014	Sebastes_fasciatus	Sebastes_mentella	753
4015	Sebastes_aleutianus	Sebastes_fasciatus	754
4016	Sebastes_maliger	Sebastes_nigrocinctus	754
4017	Sebastes_alutus	Sebastes_polyspinis	754
4018	Sebastes_crameri	Sebastes_reedi	754
4019	Sebastes_nebulosus	Sebastes_ruberrimus	755
4020	Sebastes_babcocki	Sebastes_nigrocinctus	755
4021	Sebastes_fasciatus	Sebastes_polyspinis	755
4022	Sebastes_aurora	Sebastes_maliger	755
4023	Sebastes_crameri	Sebastes_reedi	755
4024	Sebastes_babcocki	Sebastes_crameri	756
4025	Sebastes_diploproa	Sebastes_nigrocinctus	756
4026	Sebastes_helvomaculatus	Sebastes_melanostomus	756
4027	Sebastes_fasciatus	Sebastes_mentella	756
4028	Sebastes_alutus	Sebastes_variabilis	756
4029	Sebastes_aurora	Sebastes_maliger	756
4030	Sebastes_babcocki	Sebastes_melanostomus	757
4031	Sebastes_diploproa	Sebastes_nigrocinctus	757
4032	Sebastes_aurora	Sebastes_helvomaculatus	757
4033	Sebastes_mentella	Sebastes_polyspinis	757
4034	Sebastes_crameri	Sebastes_reedi	757
4035	Sebastes_aurora	Sebastes_pinniger	758
4036	Sebastes_nigrocinctus	Sebastes_variabilis	758
4037	Sebastes_fasciatus	Sebastes_mentella	758
4038	Sebastes_crameri	Sebastes_reedi	758
4039	Sebastes_crameri	Sebastes_diploproa	759
4040	Sebastes_fasciatus	Sebastes_mentella	759
4041	Sebastes_alutus	Sebastes_polyspinis	759
4042	Sebastes_aurora	Sebastes_melanostomus	759
4043	Sebastes_maliger	Sebastes_ruberrimus	760
4044	Sebastes_alutus	Sebastes_crameri	760
4045	Sebastes_babcocki	Sebastes_diploproa	760
4046	Sebastes_fasciatus	Sebastes_mentella	760
4047	Sebastes_polyspinis	Sebastes_variabilis	760
4048	Sebastes_alutus	Sebastes_mentella	761
4049	Sebastes_polyspinis	Sebastes_variabilis	761
4050	Sebastes_crameri	Sebastes_reedi	761
4051	Sebastes_melanostomus	Sebastes_nebulosus	761
4052	Sebastes_babcocki	Sebastes_ruberrimus	761
4053	Sebastes_aurora	Sebastes_maliger	761
4054	Sebastes_diploproa	Sebastes_nigrocinctus	761
4055	Sebastes_diploproa	Sebastes_pinniger	762
4056	Sebastes_aurora	Sebastes_melanostomus	762
4057	Sebastes_aleutianus	Sebastes_mentella	762
4058	Sebastes_polyspinis	Sebastes_variabilis	762
4059	Sebastes_crameri	Sebastes_reedi	762
4060	Sebastes_fasciatus	Sebastes_maliger	763
4061	Sebastes_aleutianus	Sebastes_polyspinis	763
4062	Sebastes_diploproa	Sebastes_nigrocinctus	763
4063	Sebastes_crameri	Sebastes_reedi	763
4064	Sebastes_babcocki	Sebastes_ruberrimus	763
4065	Sebastes_aleutianus	Sebastes_reedi	764
4066	Sebastes_maliger	Sebastes_ruberrimus	764
4067	Sebastes_babcocki	Sebastes_nigrocinctus	764
4068	Sebastes_fasciatus	Sebastes_mentella	764
4069	Sebastes_polyspinis	Sebastes_variabilis	764
4070	Sebastes_diploproa	Sebastes_nebulosus	765
4071	Sebastes_alutus	Sebastes_polyspinis	765
4072	Sebastes_aurora	Sebastes_maliger	765
4073	Sebastes_mentella	Sebastes_reedi	765
4074	Sebastes_pinniger	Sebastes_ruberrimus	766
4075	Sebastes_alutus	Sebastes_polyspinis	766
4076	Sebastes_fasciatus	Sebastes_mentella	766
4077	Sebastes_melanostomus	Sebastes_nebulosus	766
4078	Sebastes_babcocki	Sebastes_diploproa	766
4079	Sebastes_aleutianus	Sebastes_reedi	766
4080	Sebastes_aurora	Sebastes_maliger	766
4081	Sebastes_aleutianus	Sebastes_helvomaculatus	767
4082	Sebastes_fasciatus	Sebastes_mentella	767
4083	Sebastes_diploproa	Sebastes_nigrocinctus	767
4084	Sebastes_aurora	Sebastes_maliger	767
4085	Sebastes_babcocki	Sebastes_ruberrimus	767
4086	Sebastes_alutus	Sebastes_polyspinis	767
4087	Sebastes_crameri	Sebastes_reedi	767
4088	Sebastes_babcocki	Sebastes_reedi	768
4089	Sebastes_helvomaculatus	Sebastes_pinniger	768
4090	Sebastes_aurora	Sebastes_nebulosus	768
4091	Sebastes_diploproa	Sebastes_nigrocinctus	768
4092	Sebastes_polyspinis	Sebastes_variabilis	768
4093	Sebastes_fasciatus	Sebastes_mentella	768
4094	Sebastes_aleutianus	Sebastes_alutus	768
4095	Sebastes_babcocki	Sebastes_variabilis	769
4096	Sebastes_helvomaculatus	Sebastes_nebulosus	769
4097	Sebastes_crameri	Sebastes_reedi	769
4098	Sebastes_fasciatus	Sebastes_mentella	769
4099	Sebastes_melanostomus	Sebastes_pinniger	769
4100	Sebastes_diploproa	Sebastes_nigrocinctus	769
4101	Sebastes_aurora	Sebastes_maliger	769
4102	Sebastes_aleutianus	Sebastes_pinniger	770
4103	Sebastes_helvomaculatus	Sebastes_nebulosus	770
4104	Sebastes_fasciatus	Sebastes_mentella	770
4105	Sebastes_alutus	Sebastes_variabilis	770
4106	Sebastes_nigrocinctus	Sebastes_ruberrimus	770
4107	Sebastes_crameri	Sebastes_reedi	770
4108	Sebastes_aurora	Sebastes_maliger	770
4109	Sebastes_aleutianus	Sebastes_variabilis	771
4110	Sebastes_aurora	Sebastes_babcocki	771
4111	Sebastes_fasciatus	Sebastes_reedi	771
4112	Sebastes_diploproa	Sebastes_nigrocinctus	771
4113	Sebastes_mentella	Sebastes_nebulosus	772
4114	Sebastes_alutus	Sebastes_reedi	772
4115	Sebastes_babcocki	Sebastes_diploproa	772
4116	Sebastes_polyspinis	Sebastes_variabilis	772
4117	Sebastes_aurora	Sebastes_maliger	772
4118	Sebastes_alutus	Sebastes_babcocki	773
4119	Sebastes_polyspinis	Sebastes_variabilis	773
4120	Sebastes_fasciatus	Sebastes_mentella	773
4121	Sebastes_maliger	Sebastes_nebulosus	773
4122	Sebastes_crameri	Sebastes_reedi	773
4123	Sebastes_melanostomus	Sebastes_pinniger	773
4124	Sebastes_diploproa	Sebastes_nigrocinctus	773
4125	Sebastes_babcocki	Sebastes_helvomaculatus	774
4126	Sebastes_aleutianus	Sebastes_polyspinis	774
4127	Sebastes_fasciatus	Sebastes_mentella	774
4128	Sebastes_crameri	Sebastes_reedi	774
4129	Sebastes_diploproa	Sebastes_nigrocinctus	774
4130	Sebastes_maliger	Sebastes_nebulosus	774
4131	Sebastes_aleutianus	Sebastes_reedi	775
4132	Sebastes_nebulosus	Sebastes_pinniger	775
4133	Sebastes_mentella	Sebastes_nigrocinctus	775
4134	Sebastes_alutus	Sebastes_variabilis	775
4135	Sebastes_aurora	Sebastes_maliger	775
4136	Sebastes_fasciatus	Sebastes_polyspinis	776
4137	Sebastes_diploproa	Sebastes_helvomaculatus	776
4138	Sebastes_aurora	Sebastes_maliger	776
4139	Sebastes_crameri	Sebastes_reedi	776
4140	Sebastes_alutus	Sebastes_mentella	777
4141	Sebastes_pinniger	Sebastes_ruberrimus	777
4142	Sebastes_crameri	Sebastes_reedi	777
4143	Sebastes_babcocki	Sebastes_nigrocinctus	777
4144	Sebastes_melanostomus	Sebastes_nebulosus	777
4145	Sebastes_aurora	Sebastes_maliger	777
4146	Sebastes_polyspinis	Sebastes_variabilis	777
4147	Sebastes_ruberrimus	Sebastes_variabilis	778
4148	Sebastes_melanostomus	Sebastes_pinniger	778
4149	Sebastes_babcocki	Sebastes_diploproa	778
4150	Sebastes_helvomaculatus	Sebastes_maliger	778
4151	Sebastes_fasciatus	Sebastes_mentella	778
4152	Sebastes_crameri	Sebastes_reedi	778
4153	Sebastes_helvomaculatus	Sebastes_mentella	779
4154	Sebastes_polyspinis	Sebastes_reedi	779
4155	Sebastes_aurora	Sebastes_nebulosus	779
4156	Sebastes_diploproa	Sebastes_ruberrimus	779
4157	Sebastes_aleutianus	Sebastes_babcocki	780
4158	Sebastes_fasciatus	Sebastes_mentella	780
4159	Sebastes_alutus	Sebastes_variabilis	780
4160	Sebastes_aurora	Sebastes_pinniger	780
4161	Sebastes_crameri	Sebastes_reedi	780
4162	Sebastes_diploproa	Sebastes_nigrocinctus	780
4163	Sebastes_crameri	Sebastes_reedi	781
4164	Sebastes_mentella	Sebastes_pinniger	781
4165	Sebastes_babcocki	Sebastes_ruberrimus	781
4166	Sebastes_aleutianus	Sebastes_variabilis	781
4167	Sebastes_aurora	Sebastes_nebulosus	781
4168	Sebastes_diploproa	Sebastes_nigrocinctus	781
4169	Sebastes_helvomaculatus	Sebastes_melanostomus	781
4170	Sebastes_helvomaculatus	Sebastes_ruberrimus	782
4171	Sebastes_alutus	Sebastes_crameri	782
4172	Sebastes_fasciatus	Sebastes_mentella	782
4173	Sebastes_babcocki	Sebastes_nigrocinctus	782
4174	Sebastes_polyspinis	Sebastes_variabilis	782
4175	Sebastes_aurora	Sebastes_maliger	782
4176	Sebastes_aurora	Sebastes_maliger	783
4177	Sebastes_helvomaculatus	Sebastes_ruberrimus	783
4178	Sebastes_crameri	Sebastes_mentella	783
4179	Sebastes_babcocki	Sebastes_nigrocinctus	783
4180	Sebastes_alutus	Sebastes_variabilis	783
4181	Sebastes_helvomaculatus	Sebastes_melanostomus	784
4182	Sebastes_reedi	Sebastes_ruberrimus	784
4183	Sebastes_fasciatus	Sebastes_mentella	784
4184	Sebastes_aurora	Sebastes_maliger	784
4185	Sebastes_diploproa	Sebastes_nigrocinctus	784
4186	Sebastes_aleutianus	Sebastes_polyspinis	784
4187	Sebastes_aleutianus	Sebastes_reedi	785
4188	Sebastes_babcocki	Sebastes_maliger	785
4189	Sebastes_polyspinis	Sebastes_variabilis	785
4190	Sebastes_fasciatus	Sebastes_mentella	785
4191	Sebastes_diploproa	Sebastes_nigrocinctus	785
4192	Sebastes_helvomaculatus	Sebastes_pinniger	786
4193	Sebastes_crameri	Sebastes_diploproa	786
4194	Sebastes_alutus	Sebastes_polyspinis	786
4195	Sebastes_fasciatus	Sebastes_mentella	786
4196	Sebastes_aurora	Sebastes_maliger	786
4197	Sebastes_aurora	Sebastes_fasciatus	787
4198	Sebastes_crameri	Sebastes_polyspinis	787
4199	Sebastes_diploproa	Sebastes_ruberrimus	787
4200	Sebastes_diploproa	Sebastes_fasciatus	788
4201	Sebastes_crameri	Sebastes_polyspinis	788
4202	Sebastes_maliger	Sebastes_melanostomus	788
4203	Sebastes_crameri	Sebastes_ruberrimus	789
4204	Sebastes_fasciatus	Sebastes_mentella	789
4205	Sebastes_aurora	Sebastes_helvomaculatus	789
4206	Sebastes_aleutianus	Sebastes_variabilis	789
4207	Sebastes_melanostomus	Sebastes_pinniger	789
4208	Sebastes_babcocki	Sebastes_nigrocinctus	789
4209	Sebastes_mentella	Sebastes_reedi	790
4210	Sebastes_aurora	Sebastes_melanostomus	790
4211	Sebastes_diploproa	Sebastes_pinniger	790
4212	Sebastes_aleutianus	Sebastes_polyspinis	790
4213	Sebastes_aleutianus	Sebastes_reedi	791
4214	Sebastes_fasciatus	Sebastes_ruberrimus	791
4215	Sebastes_helvomaculatus	Sebastes_maliger	791
4216	Sebastes_melanostomus	Sebastes_pinniger	791
4217	Sebastes_babcocki	Sebastes_diploproa	791
4218	Sebastes_polyspinis	Sebastes_variabilis	791
4219	Sebastes_helvomaculatus	Sebastes_nigrocinctus	792
4220	Sebastes_aleutianus	Sebastes_reedi	792
4221	Sebastes_alutus	Sebastes_variabilis	792
4222	Sebastes_maliger	Sebastes_nebulosus	792
4223	Sebastes_fasciatus	Sebastes_mentella	792
4224	Sebastes_aleutianus	Sebastes_alutus	793
4225	Sebastes_maliger	Sebastes_nebulosus	793
4226	Sebastes_crameri	Sebastes_reedi	793
4227	Sebastes_pinniger	Sebastes_ruberrimus	793
4228	Sebastes_diploproa	Sebastes_nigrocinctus	793
4229	Sebastes_fasciatus	Sebastes_mentella	793
4230	Sebastes_helvomaculatus	Sebastes_melanostomus	793
4231	Sebastes_polyspinis	Sebastes_variabilis	793
4232	Sebastes_aurora	Sebastes_polyspinis	794
4233	Sebastes_babcocki	Sebastes_diploproa	794
4234	Sebastes_fasciatus	Sebastes_mentella	794
4235	Sebastes_crameri	Sebastes_reedi	794
4236	Sebastes_maliger	Sebastes_nebulosus	795
4237	Sebastes_alutus	Sebastes_diploproa	795
4238	Sebastes_helvomaculatus	Sebastes_pinniger	795
4239	Sebastes_polyspinis	Sebastes_variabilis	795
4240	Sebastes_crameri	Sebastes_reedi	795
4241	Sebastes_fasciatus	Sebastes_mentella	795
4242	Sebastes_pinniger	Sebastes_polyspinis	796
4243	Sebastes_fasciatus	Sebastes_mentella	796
4244	Sebastes_babcocki	Sebastes_ruberrimus	796
4245	Sebastes_helvomaculatus	Sebastes_melanostomus	796
4246	Sebastes_diploproa	Sebastes_nigrocinctus	796
4247	Sebastes_crameri	Sebastes_reedi	796
4248	Sebastes_maliger	Sebastes_nebulosus	796
4249	Sebastes_diploproa	Sebastes_fasciatus	797
4250	Sebastes_alutus	Sebastes_crameri	797
4251	Sebastes_aurora	Sebastes_helvomaculatus	797
4252	Sebastes_melanostomus	Sebastes_pinniger	797
4253	Sebastes_polyspinis	Sebastes_variabilis	797
4254	Sebastes_mentella	Sebastes_ruberrimus	798
4255	Sebastes_melanostomus	Sebastes_pinniger	798
4256	Sebastes_aleutianus	Sebastes_polyspinis	798
4257	Sebastes_diploproa	Sebastes_nigrocinctus	798
4258	Sebastes_aurora	Sebastes_nebulosus	798
4259	Sebastes_crameri	Sebastes_reedi	798
4260	Sebastes_melanostomus	Sebastes_mentella	799
4261	Sebastes_aurora	Sebastes_helvomaculatus	799
4262	Sebastes_babcocki	Sebastes_ruberrimus	799
4263	Sebastes_polyspinis	Sebastes_variabilis	799
4264	Sebastes_alutus	Sebastes_crameri	799
4265	Sebastes_diploproa	Sebastes_nigrocinctus	799
4266	Sebastes_aleutianus	Sebastes_maliger	800
4267	Sebastes_diploproa	Sebastes_nigrocinctus	800
4268	Sebastes_crameri	Sebastes_reedi	800
4269	Sebastes_alutus	Sebastes_polyspinis	800
4270	Sebastes_fasciatus	Sebastes_mentella	800
4271	Sebastes_babcocki	Sebastes_ruberrimus	800
4272	Sebastes_reedi	Sebastes_ruberrimus	801
4273	Sebastes_polyspinis	Sebastes_variabilis	801
4274	Sebastes_diploproa	Sebastes_nigrocinctus	801
4275	Sebastes_fasciatus	Sebastes_mentella	801
4276	Sebastes_helvomaculatus	Sebastes_pinniger	801
4277	Sebastes_aleutianus	Sebastes_alutus	801
4278	Sebastes_aurora	Sebastes_maliger	801
4279	Sebastes_pinniger	Sebastes_polyspinis	802
4280	Sebastes_fasciatus	Sebastes_mentella	802
4281	Sebastes_diploproa	Sebastes_nigrocinctus	802
4282	Sebastes_babcocki	Sebastes_ruberrimus	802
4283	Sebastes_melanostomus	Sebastes_nebulosus	802
4284	Sebastes_crameri	Sebastes_reedi	802
4285	Sebastes_aurora	Sebastes_maliger	802
4286	Sebastes_alutus	Sebastes_pinniger	803
4287	Sebastes_diploproa	Sebastes_nigrocinctus	803
4288	Sebastes_babcocki	Sebastes_ruberrimus	803
4289	Sebastes_helvomaculatus	Sebastes_maliger	803
4290	Sebastes_crameri	Sebastes_reedi	803
4291	Sebastes_fasciatus	Sebastes_mentella	803
4292	Sebastes_polyspinis	Sebastes_variabilis	803
4293	Sebastes_aurora	Sebastes_maliger	804
4294	Sebastes_fasciatus	Sebastes_reedi	804
4295	Sebastes_diploproa	Sebastes_pinniger	804
4296	Sebastes_aleutianus	Sebastes_alutus	804
4297	Sebastes_helvomaculatus	Sebastes_nebulosus	804
4298	Sebastes_polyspinis	Sebastes_variabilis	804
4299	Sebastes_aurora	Sebastes_nebulosus	805
4300	Sebastes_alutus	Sebastes_helvomaculatus	805
4301	Sebastes_babcocki	Sebastes_nigrocinctus	805
4302	Sebastes_crameri	Sebastes_reedi	805
4303	Sebastes_polyspinis	Sebastes_variabilis	805
4304	Sebastes_fasciatus	Sebastes_mentella	805
4305	Sebastes_melanostomus	Sebastes_nigrocinctus	806
4306	Sebastes_helvomaculatus	Sebastes_maliger	806
4307	Sebastes_mentella	Sebastes_variabilis	806
4308	Sebastes_crameri	Sebastes_reedi	806
4309	Sebastes_pinniger	Sebastes_reedi	807
4310	Sebastes_nigrocinctus	Sebastes_ruberrimus	807
4311	Sebastes_aleutianus	Sebastes_alutus	807
4312	Sebastes_polyspinis	Sebastes_variabilis	807
4313	Sebastes_maliger	Sebastes_melanostomus	807
4314	Sebastes_fasciatus	Sebastes_mentella	807
4315	Sebastes_diploproa	Sebastes_polyspinis	808
4316	Sebastes_fasciatus	Sebastes_mentella	808
4317	Sebastes_aurora	Sebastes_helvomaculatus	808
4318	Sebastes_crameri	Sebastes_reedi	808
4319	Sebastes_melanostomus	Sebastes_pinniger	808
4320	Sebastes_aurora	Sebastes_babcocki	809
4321	Sebastes_mentella	Sebastes_variabilis	809
4322	Sebastes_diploproa	Sebastes_nigrocinctus	809
4323	Sebastes_crameri	Sebastes_reedi	809
4324	Sebastes_helvomaculatus	Sebastes_nebulosus	810
4325	Sebastes_crameri	Sebastes_fasciatus	810
4326	Sebastes_nigrocinctus	Sebastes_pinniger	810
4327	Sebastes_alutus	Sebastes_variabilis	810
4328	Sebastes_aurora	Sebastes_maliger	810
4329	Sebastes_melanostomus	Sebastes_nebulosus	811
4330	Sebastes_reedi	Sebastes_ruberrimus	811
4331	Sebastes_alutus	Sebastes_variabilis	811
4332	Sebastes_fasciatus	Sebastes_mentella	811
4333	Sebastes_babcocki	Sebastes_nigrocinctus	811
4334	Sebastes_aurora	Sebastes_maliger	811
4335	Sebastes_aleutianus	Sebastes_mentella	812
4336	Sebastes_crameri	Sebastes_reedi	812
4337	Sebastes_melanostomus	Sebastes_nebulosus	812
4338	Sebastes_babcocki	Sebastes_diploproa	812
4339	Sebastes_aurora	Sebastes_maliger	812
4340	Sebastes_alutus	Sebastes_polyspinis	812
4341	Sebastes_pinniger	Sebastes_ruberrimus	812
4342	Sebastes_pinniger	Sebastes_polyspinis	813
4343	Sebastes_aurora	Sebastes_helvomaculatus	813
4344	Sebastes_diploproa	Sebastes_ruberrimus	813
4345	Sebastes_crameri	Sebastes_reedi	813
4346	Sebastes_fasciatus	Sebastes_mentella	813
4347	Sebastes_nebulosus	Sebastes_polyspinis	814
4348	Sebastes_aurora	Sebastes_maliger	814
4349	Sebastes_crameri	Sebastes_reedi	814
4350	Sebastes_diploproa	Sebastes_ruberrimus	814
4351	Sebastes_fasciatus	Sebastes_mentella	814
4352	Sebastes_crameri	Sebastes_diploproa	815
4353	Sebastes_maliger	Sebastes_melanostomus	815
4354	Sebastes_aleutianus	Sebastes_polyspinis	815
4355	Sebastes_fasciatus	Sebastes_mentella	815
4356	Sebastes_maliger	Sebastes_ruberrimus	816
4357	Sebastes_aleutianus	Sebastes_fasciatus	816
4358	Sebastes_crameri	Sebastes_reedi	816
4359	Sebastes_diploproa	Sebastes_nigrocinctus	816
4360	Sebastes_alutus	Sebastes_variabilis	816
4361	Sebastes_fasciatus	Sebastes_helvomaculatus	817
4362	Sebastes_aleutianus	Sebastes_reedi	817
4363	Sebastes_polyspinis	Sebastes_variabilis	817
4364	Sebastes_maliger	Sebastes_nebulosus	817
4365	Sebastes_diploproa	Sebastes_ruberrimus	817
4366	Sebastes_polyspinis	Sebastes_variabilis	818
4367	Sebastes_nebulosus	Sebastes_reedi	818
4368	Sebastes_diploproa	Sebastes_ruberrimus	818
4369	Sebastes_fasciatus	Sebastes_mentella	818
4370	Sebastes_aleutianus	Sebastes_alutus	818
4371	Sebastes_aurora	Sebastes_maliger	818
4372	Sebastes_aurora	Sebastes_mentella	819
4373	Sebastes_crameri	Sebastes_polyspinis	819
4374	Sebastes_diploproa	Sebastes_nigrocinctus	819
4375	Sebastes_babcocki	Sebastes_ruberrimus	819
4376	Sebastes_babcocki	Sebastes_fasciatus	820
4377	Sebastes_diploproa	Sebastes_nigrocinctus	820
4378	Sebastes_aurora	Sebastes_maliger	820
4379	Sebastes_melanostomus	Sebastes_pinniger	820
4380	Sebastes_aleutianus	Sebastes_alutus	820
4381	Sebastes_polyspinis	Sebastes_variabilis	820
4382	Sebastes_helvomaculatus	Sebastes_nebulosus	820
4383	Sebastes_crameri	Sebastes_reedi	820
4384	Sebastes_babcocki	Sebastes_helvomaculatus	821
4385	Sebastes_mentella	Sebastes_polyspinis	821
4386	Sebastes_diploproa	Sebastes_nigrocinctus	821
4387	Sebastes_crameri	Sebastes_reedi	821
4388	Sebastes_aurora	Sebastes_nebulosus	821
4389	Sebastes_alutus	Sebastes_polyspinis	822
4390	Sebastes_aleutianus	Sebastes_mentella	822
4391	Sebastes_diploproa	Sebastes_ruberrimus	822
4392	Sebastes_aurora	Sebastes_maliger	822
4393	Sebastes_helvomaculatus	Sebastes_nebulosus	822
4394	Sebastes_crameri	Sebastes_reedi	822
4395	Sebastes_melanostomus	Sebastes_pinniger	822
4396	Sebastes_alutus	Sebastes_nebulosus	823
4397	Sebastes_babcocki	Sebastes_diploproa	823
4398	Sebastes_polyspinis	Sebastes_variabilis	823
4399	Sebastes_crameri	Sebastes_reedi	823
4400	Sebastes_fasciatus	Sebastes_mentella	823
4401	Sebastes_aurora	Sebastes_maliger	823
4402	Sebastes_diploproa	Sebastes_reedi	824
4403	Sebastes_fasciatus	Sebastes_mentella	824
4404	Sebastes_helvomaculatus	Sebastes_pinniger	824
4405	Sebastes_aurora	Sebastes_maliger	824
4406	Sebastes_aleutianus	Sebastes_variabilis	824
4407	Sebastes_pinniger	Sebastes_polyspinis	825
4408	Sebastes_maliger	Sebastes_melanostomus	825
4409	Sebastes_babcocki	Sebastes_ruberrimus	825
4410	Sebastes_crameri	Sebastes_reedi	825
4411	Sebastes_fasciatus	Sebastes_mentella	825
4412	Sebastes_diploproa	Sebastes_nigrocinctus	825
4413	Sebastes_helvomaculatus	Sebastes_polyspinis	826
4414	Sebastes_maliger	Sebastes_nebulosus	826
4415	Sebastes_nigrocinctus	Sebastes_ruberrimus	826
4416	Sebastes_crameri	Sebastes_reedi	826
4417	Sebastes_fasciatus	Sebastes_mentella	826
4418	Sebastes_helvomaculatus	Sebastes_maliger	827
4419	Sebastes_fasciatus	Sebastes_mentella	827
4420	Sebastes_alutus	Sebastes_reedi	827
4421	Sebastes_polyspinis	Sebastes_variabilis	827
4422	Sebastes_babcocki	Sebastes_ruberrimus	827
4423	Sebastes_melanostomus	Sebastes_pinniger	827
4424	Sebastes_diploproa	Sebastes_nigrocinctus	827
4425	Sebastes_aurora	Sebastes_maliger	828
4426	Sebastes_babcocki	Sebastes_nigrocinctus	828
4427	Sebastes_melanostomus	Sebastes_reedi	828
4428	Sebastes_helvomaculatus	Sebastes_nebulosus	828
4429	Sebastes_aleutianus	Sebastes_variabilis	828
4430	Sebastes_fasciatus	Sebastes_mentella	828
4431	Sebastes_crameri	Sebastes_polyspinis	829
4432	Sebastes_nebulosus	Sebastes_pinniger	829
4433	Sebastes_aurora	Sebastes_maliger	829
4434	Sebastes_babcocki	Sebastes_diploproa	829
4435	Sebastes_mentella	Sebastes_ruberrimus	829
4436	Sebastes_diploproa	Sebastes_helvomaculatus	830
4437	Sebastes_alutus	Sebastes_crameri	830
4438	Sebastes_aurora	Sebastes_nebulosus	830
4439	Sebastes_fasciatus	Sebastes_mentella	830
4440	Sebastes_polyspinis	Sebastes_variabilis	830
4441	Sebastes_melanostomus	Sebastes_ruberrimus	831
4442	Sebastes_fasciatus	Sebastes_mentella	831
4443	Sebastes_alutus	Sebastes_polyspinis	831
4444	Sebastes_aurora	Sebastes_helvomaculatus	831
4445	Sebastes_aleutianus	Sebastes_reedi	831
4446	Sebastes_babcocki	Sebastes_nigrocinctus	831
4447	Sebastes_nigrocinctus	Sebastes_variabilis	832
4448	Sebastes_fasciatus	Sebastes_mentella	832
4449	Sebastes_helvomaculatus	Sebastes_melanostomus	832
4450	Sebastes_aurora	Sebastes_nebulosus	832
4451	Sebastes_crameri	Sebastes_reedi	832
4452	Sebastes_nebulosus	Sebastes_polyspinis	833
4453	Sebastes_aurora	Sebastes_maliger	833
4454	Sebastes_crameri	Sebastes_reedi	833
4455	Sebastes_diploproa	Sebastes_ruberrimus	833
4456	Sebastes_fasciatus	Sebastes_mentella	833
4457	Sebastes_aleutianus	Sebastes_pinniger	834
4458	Sebastes_fasciatus	Sebastes_mentella	834
4459	Sebastes_babcocki	Sebastes_ruberrimus	834
4460	Sebastes_crameri	Sebastes_reedi	834
4461	Sebastes_helvomaculatus	Sebastes_nebulosus	834
4462	Sebastes_alutus	Sebastes_polyspinis	834
4463	Sebastes_aurora	Sebastes_maliger	834
4464	Sebastes_diploproa	Sebastes_nigrocinctus	834
4465	Sebastes_ruberrimus	Sebastes_variabilis	835
4466	Sebastes_melanostomus	Sebastes_pinniger	835
4467	Sebastes_fasciatus	Sebastes_mentella	835
4468	Sebastes_crameri	Sebastes_reedi	835
4469	Sebastes_aurora	Sebastes_nebulosus	835
4470	Sebastes_diploproa	Sebastes_nigrocinctus	835
4471	Sebastes_babcocki	Sebastes_nebulosus	836
4472	Sebastes_diploproa	Sebastes_nigrocinctus	836
4473	Sebastes_mentella	Sebastes_reedi	836
4474	Sebastes_alutus	Sebastes_polyspinis	836
4475	Sebastes_aurora	Sebastes_maliger	836
4476	Sebastes_nebulosus	Sebastes_reedi	837
4477	Sebastes_diploproa	Sebastes_ruberrimus	837
4478	Sebastes_fasciatus	Sebastes_mentella	837
4479	Sebastes_aurora	Sebastes_maliger	837
4480	Sebastes_aleutianus	Sebastes_polyspinis	837
4481	Sebastes_crameri	Sebastes_reedi	838
4482	Sebastes_melanostomus	Sebastes_nebulosus	838
4483	Sebastes_aurora	Sebastes_maliger	838
4484	Sebastes_babcocki	Sebastes_nigrocinctus	838
4485	Sebastes_mentella	Sebastes_pinniger	838
4486	Sebastes_alutus	Sebastes_polyspinis	838
4487	Sebastes_aurora	Sebastes_pinniger	839
4488	Sebastes_babcocki	Sebastes_nigrocinctus	839
4489	Sebastes_crameri	Sebastes_polyspinis	839
4490	Sebastes_fasciatus	Sebastes_ruberrimus	839
4491	Sebastes_helvomaculatus	Sebastes_nebulosus	840
4492	Sebastes_babcocki	Sebastes_melanostomus	840
4493	Sebastes_aleutianus	Sebastes_variabilis	840
4494	Sebastes_diploproa	Sebastes_nigrocinctus	840
4495	Sebastes_mentella	Sebastes_reedi	840
4496	Sebastes_aurora	Sebastes_maliger	840
4497	Sebastes_alutus	Sebastes_maliger	841
4498	Sebastes_crameri	Sebastes_reedi	841
4499	Sebastes_diploproa	Sebastes_nigrocinctus	841
4500	Sebastes_fasciatus	Sebastes_mentella	841
4501	Sebastes_babcocki	Sebastes_ruberrimus	841
4502	Sebastes_polyspinis	Sebastes_variabilis	841
4503	Sebastes_aleutianus	Sebastes_reedi	842
4504	Sebastes_nebulosus	Sebastes_nigrocinctus	842
4505	Sebastes_aurora	Sebastes_maliger	842
4506	Sebastes_polyspinis	Sebastes_variabilis	842
4507	Sebastes_fasciatus	Sebastes_mentella	842
4508	Sebastes_babcocki	Sebastes_diploproa	843
4509	Sebastes_polyspinis	Sebastes_reedi	843
4510	Sebastes_aurora	Sebastes_maliger	843
4511	Sebastes_helvomaculatus	Sebastes_ruberrimus	843
4512	Sebastes_fasciatus	Sebastes_mentella	843
4513	Sebastes_alutus	Sebastes_crameri	844
4514	Sebastes_helvomaculatus	Sebastes_nebulosus	844
4515	Sebastes_babcocki	Sebastes_mentella	844
4516	Sebastes_polyspinis	Sebastes_variabilis	844
4517	Sebastes_aurora	Sebastes_maliger	844
