species1	species2	replicate
4496	Sebastes_rubrivinctus	Sebastes_serriceps	794
4497	Sebastes_inermis	Sebastes_schlegelii	794
4498	Sebastes_rastrelliger	Sebastes_schlegelii	795
4499	Sebastes_exsul	Sebastes_umbrosus	795
4500	Sebastes_minor	Sebastes_steindachneri	795
4501	Sebastes_atrovirens	Sebastes_carnatus	795
4502	Sebastes_jordani	Sebastes_rubrivinctus	795
4503	Sebastes_atrovirens	Sebastes_semicinctus	796
4504	Sebastes_exsul	Sebastes_serriceps	796
4505	Sebastes_hopkinsi	Sebastes_steindachneri	796
4506	Sebastes_inermis	Sebastes_schlegelii	796
4507	Sebastes_auriculatus	Sebastes_dalli	796
4508	Sebastes_auriculatus	Sebastes_wilsoni	797
4509	Sebastes_minor	Sebastes_schlegelii	797
4510	Sebastes_dalli	Sebastes_rastrelliger	797
4511	Sebastes_rubrivinctus	Sebastes_serriceps	797
4512	Sebastes_exsul	Sebastes_umbrosus	797
4513	Sebastes_atrovirens	Sebastes_carnatus	797
4514	Sebastes_constellatus	Sebastes_dalli	798
4515	Sebastes_hopkinsi	Sebastes_rubrivinctus	798
4516	Sebastes_inermis	Sebastes_minor	798
4517	Sebastes_atrovirens	Sebastes_carnatus	798
4518	Sebastes_dalli	Sebastes_serriceps	799
4519	Sebastes_schlegelii	Sebastes_wilsoni	799
4520	Sebastes_minor	Sebastes_steindachneri	799
4521	Sebastes_constellatus	Sebastes_rosaceus	799
4522	Sebastes_atrovirens	Sebastes_carnatus	799
4523	Sebastes_rubrivinctus	Sebastes_serriceps	800
4524	Sebastes_dalli	Sebastes_steindachneri	800
4525	Sebastes_atrovirens	Sebastes_carnatus	800
4526	Sebastes_inermis	Sebastes_schlegelii	800
4527	Sebastes_constellatus	Sebastes_rosaceus	800
4528	Sebastes_hopkinsi	Sebastes_schlegelii	801
4529	Sebastes_constellatus	Sebastes_umbrosus	801
4530	Sebastes_auriculatus	Sebastes_rosaceus	801
4531	Sebastes_atrovirens	Sebastes_carnatus	801
4532	Sebastes_minor	Sebastes_steindachneri	801
4533	Sebastes_jordani	Sebastes_rubrivinctus	801
4534	Sebastes_dalli	Sebastes_rastrelliger	801
4535	Sebastes_atrovirens	Sebastes_dalli	802
4536	Sebastes_schlegelii	Sebastes_wilsoni	802
4537	Sebastes_minor	Sebastes_steindachneri	802
4538	Sebastes_exsul	Sebastes_rubrivinctus	802
4539	Sebastes_inermis	Sebastes_schlegelii	803
4540	Sebastes_auriculatus	Sebastes_semicinctus	803
4541	Sebastes_rubrivinctus	Sebastes_wilsoni	803
4542	Sebastes_dalli	Sebastes_rastrelliger	803
4543	Sebastes_exsul	Sebastes_rosaceus	803
4544	Sebastes_minor	Sebastes_steindachneri	803
4545	Sebastes_atrovirens	Sebastes_carnatus	803
4546	Sebastes_rubrivinctus	Sebastes_umbrosus	804
4547	Sebastes_auriculatus	Sebastes_semicinctus	804
4548	Sebastes_dalli	Sebastes_rastrelliger	804
4549	Sebastes_constellatus	Sebastes_exsul	804
4550	Sebastes_inermis	Sebastes_schlegelii	804
4551	Sebastes_hopkinsi	Sebastes_steindachneri	804
4552	Sebastes_atrovirens	Sebastes_carnatus	804
4553	Sebastes_hopkinsi	Sebastes_rosaceus	805
4554	Sebastes_atrovirens	Sebastes_semicinctus	805
4555	Sebastes_schlegelii	Sebastes_wilsoni	805
4556	Sebastes_constellatus	Sebastes_umbrosus	805
4557	Sebastes_dalli	Sebastes_rastrelliger	805
4558	Sebastes_jordani	Sebastes_serriceps	805
4559	Sebastes_minor	Sebastes_steindachneri	805
4560	Sebastes_atrovirens	Sebastes_serriceps	806
4561	Sebastes_minor	Sebastes_steindachneri	806
4562	Sebastes_auriculatus	Sebastes_rastrelliger	806
4563	Sebastes_hopkinsi	Sebastes_schlegelii	806
4564	Sebastes_constellatus	Sebastes_umbrosus	806
4565	Sebastes_carnatus	Sebastes_umbrosus	807
4566	Sebastes_hopkinsi	Sebastes_serriceps	807
4567	Sebastes_inermis	Sebastes_steindachneri	807
4568	Sebastes_auriculatus	Sebastes_rastrelliger	807
4569	Sebastes_constellatus	Sebastes_exsul	807
4570	Sebastes_rubrivinctus	Sebastes_schlegelii	808
4571	Sebastes_carnatus	Sebastes_constellatus	808
4572	Sebastes_minor	Sebastes_steindachneri	808
4573	Sebastes_auriculatus	Sebastes_dalli	808
4574	Sebastes_jordani	Sebastes_serriceps	809
4575	Sebastes_dalli	Sebastes_rastrelliger	809
4576	Sebastes_rosaceus	Sebastes_schlegelii	809
4577	Sebastes_atrovirens	Sebastes_carnatus	809
4578	Sebastes_minor	Sebastes_steindachneri	809
4579	Sebastes_auriculatus	Sebastes_semicinctus	809
4580	Sebastes_exsul	Sebastes_umbrosus	809
4581	Sebastes_dalli	Sebastes_wilsoni	810
4582	Sebastes_constellatus	Sebastes_umbrosus	810
4583	Sebastes_minor	Sebastes_steindachneri	810
4584	Sebastes_inermis	Sebastes_schlegelii	810
4585	Sebastes_jordani	Sebastes_serriceps	810
4586	Sebastes_atrovirens	Sebastes_carnatus	810
4587	Sebastes_rubrivinctus	Sebastes_schlegelii	811
4588	Sebastes_carnatus	Sebastes_rosaceus	811
4589	Sebastes_minor	Sebastes_steindachneri	811
4590	Sebastes_constellatus	Sebastes_exsul	811
4591	Sebastes_auriculatus	Sebastes_dalli	811
4592	Sebastes_constellatus	Sebastes_exsul	812
4593	Sebastes_dalli	Sebastes_hopkinsi	812
4594	Sebastes_rosaceus	Sebastes_umbrosus	812
4595	Sebastes_atrovirens	Sebastes_carnatus	812
4596	Sebastes_inermis	Sebastes_steindachneri	812
4597	Sebastes_jordani	Sebastes_rubrivinctus	812
4598	Sebastes_jordani	Sebastes_wilsoni	813
4599	Sebastes_inermis	Sebastes_schlegelii	813
4600	Sebastes_auriculatus	Sebastes_rastrelliger	813
4601	Sebastes_carnatus	Sebastes_rosaceus	813
4602	Sebastes_minor	Sebastes_steindachneri	813
4603	Sebastes_rubrivinctus	Sebastes_serriceps	813
4604	Sebastes_constellatus	Sebastes_umbrosus	813
4605	Sebastes_semicinctus	Sebastes_wilsoni	814
4606	Sebastes_constellatus	Sebastes_rosaceus	814
4607	Sebastes_rubrivinctus	Sebastes_serriceps	814
4608	Sebastes_auriculatus	Sebastes_rastrelliger	814
4609	Sebastes_minor	Sebastes_steindachneri	814
4610	Sebastes_atrovirens	Sebastes_carnatus	814
4611	Sebastes_inermis	Sebastes_schlegelii	814
4612	Sebastes_rosaceus	Sebastes_umbrosus	815
4613	Sebastes_constellatus	Sebastes_exsul	815
4614	Sebastes_carnatus	Sebastes_inermis	815
4615	Sebastes_dalli	Sebastes_rastrelliger	815
4616	Sebastes_jordani	Sebastes_rubrivinctus	815
4617	Sebastes_minor	Sebastes_steindachneri	815
4618	Sebastes_steindachneri	Sebastes_umbrosus	816
4619	Sebastes_jordani	Sebastes_serriceps	816
4620	Sebastes_atrovirens	Sebastes_dalli	816
4621	Sebastes_constellatus	Sebastes_exsul	816
4622	Sebastes_inermis	Sebastes_schlegelii	816
4623	Sebastes_inermis	Sebastes_jordani	817
4624	Sebastes_rosaceus	Sebastes_semicinctus	817
4625	Sebastes_constellatus	Sebastes_umbrosus	817
4626	Sebastes_atrovirens	Sebastes_rastrelliger	817
4627	Sebastes_minor	Sebastes_steindachneri	817
4628	Sebastes_rubrivinctus	Sebastes_serriceps	817
4629	Sebastes_carnatus	Sebastes_serriceps	818
4630	Sebastes_hopkinsi	Sebastes_minor	818
4631	Sebastes_auriculatus	Sebastes_rastrelliger	818
4632	Sebastes_exsul	Sebastes_umbrosus	818
4633	Sebastes_inermis	Sebastes_schlegelii	818
4634	Sebastes_auriculatus	Sebastes_inermis	819
4635	Sebastes_constellatus	Sebastes_rosaceus	819
4636	Sebastes_atrovirens	Sebastes_carnatus	819
4637	Sebastes_jordani	Sebastes_rubrivinctus	819
4638	Sebastes_minor	Sebastes_steindachneri	819
4639	Sebastes_dalli	Sebastes_rastrelliger	819
4640	Sebastes_minor	Sebastes_rubrivinctus	820
4641	Sebastes_carnatus	Sebastes_constellatus	820
4642	Sebastes_auriculatus	Sebastes_rastrelliger	820
4643	Sebastes_inermis	Sebastes_schlegelii	820
4644	Sebastes_minor	Sebastes_rosaceus	821
4645	Sebastes_rubrivinctus	Sebastes_serriceps	821
4646	Sebastes_dalli	Sebastes_rastrelliger	821
4647	Sebastes_constellatus	Sebastes_umbrosus	821
4648	Sebastes_carnatus	Sebastes_semicinctus	821
4649	Sebastes_inermis	Sebastes_schlegelii	821
4650	Sebastes_serriceps	Sebastes_wilsoni	822
4651	Sebastes_constellatus	Sebastes_rosaceus	822
4652	Sebastes_auriculatus	Sebastes_carnatus	822
4653	Sebastes_minor	Sebastes_steindachneri	822
4654	Sebastes_inermis	Sebastes_schlegelii	822
4655	Sebastes_dalli	Sebastes_rastrelliger	822
4656	Sebastes_exsul	Sebastes_hopkinsi	823
4657	Sebastes_auriculatus	Sebastes_dalli	823
4658	Sebastes_atrovirens	Sebastes_semicinctus	823
4659	Sebastes_minor	Sebastes_wilsoni	823
4660	Sebastes_jordani	Sebastes_rubrivinctus	823
4661	Sebastes_inermis	Sebastes_schlegelii	823
4662	Sebastes_minor	Sebastes_rastrelliger	824
4663	Sebastes_inermis	Sebastes_schlegelii	824
4664	Sebastes_atrovirens	Sebastes_carnatus	824
4665	Sebastes_jordani	Sebastes_rubrivinctus	824
4666	Sebastes_exsul	Sebastes_umbrosus	824
4667	Sebastes_atrovirens	Sebastes_steindachneri	825
4668	Sebastes_constellatus	Sebastes_rosaceus	825
4669	Sebastes_rubrivinctus	Sebastes_serriceps	825
4670	Sebastes_dalli	Sebastes_rastrelliger	825
4671	Sebastes_inermis	Sebastes_schlegelii	825
4672	Sebastes_inermis	Sebastes_rosaceus	826
4673	Sebastes_constellatus	Sebastes_umbrosus	826
4674	Sebastes_dalli	Sebastes_rastrelliger	826
4675	Sebastes_minor	Sebastes_steindachneri	826
4676	Sebastes_atrovirens	Sebastes_carnatus	826
4677	Sebastes_auriculatus	Sebastes_semicinctus	826
4678	Sebastes_rubrivinctus	Sebastes_serriceps	826
4679	Sebastes_auriculatus	Sebastes_hopkinsi	827
4680	Sebastes_jordani	Sebastes_serriceps	827
4681	Sebastes_atrovirens	Sebastes_carnatus	827
4682	Sebastes_minor	Sebastes_wilsoni	827
4683	Sebastes_rosaceus	Sebastes_umbrosus	827
4684	Sebastes_dalli	Sebastes_rastrelliger	827
4685	Sebastes_constellatus	Sebastes_exsul	827
4686	Sebastes_inermis	Sebastes_schlegelii	827
4687	Sebastes_schlegelii	Sebastes_semicinctus	828
4688	Sebastes_rubrivinctus	Sebastes_serriceps	828
4689	Sebastes_carnatus	Sebastes_rastrelliger	828
4690	Sebastes_constellatus	Sebastes_rosaceus	828
4691	Sebastes_minor	Sebastes_steindachneri	828
4692	Sebastes_atrovirens	Sebastes_exsul	829
4693	Sebastes_jordani	Sebastes_serriceps	829
4694	Sebastes_inermis	Sebastes_minor	829
4695	Sebastes_dalli	Sebastes_rastrelliger	829
4696	Sebastes_hopkinsi	Sebastes_wilsoni	829
4697	Sebastes_dalli	Sebastes_wilsoni	830
4698	Sebastes_inermis	Sebastes_schlegelii	830
4699	Sebastes_minor	Sebastes_steindachneri	830
4700	Sebastes_constellatus	Sebastes_exsul	830
4701	Sebastes_rosaceus	Sebastes_umbrosus	830
4702	Sebastes_atrovirens	Sebastes_carnatus	830
4703	Sebastes_rubrivinctus	Sebastes_serriceps	830
4704	Sebastes_minor	Sebastes_steindachneri	831
4705	Sebastes_dalli	Sebastes_rubrivinctus	831
4706	Sebastes_atrovirens	Sebastes_carnatus	831
4707	Sebastes_hopkinsi	Sebastes_inermis	831
4708	Sebastes_constellatus	Sebastes_rosaceus	831
4709	Sebastes_minor	Sebastes_rubrivinctus	832
4710	Sebastes_auriculatus	Sebastes_exsul	832
4711	Sebastes_inermis	Sebastes_schlegelii	832
4712	Sebastes_atrovirens	Sebastes_carnatus	832
4713	Sebastes_dalli	Sebastes_rastrelliger	832
4714	Sebastes_constellatus	Sebastes_jordani	833
4715	Sebastes_dalli	Sebastes_semicinctus	833
4716	Sebastes_rubrivinctus	Sebastes_serriceps	833
4717	Sebastes_hopkinsi	Sebastes_minor	833
4718	Sebastes_atrovirens	Sebastes_carnatus	833
4719	Sebastes_inermis	Sebastes_schlegelii	833
4720	Sebastes_auriculatus	Sebastes_jordani	834
4721	Sebastes_inermis	Sebastes_minor	834
4722	Sebastes_hopkinsi	Sebastes_wilsoni	834
4723	Sebastes_rosaceus	Sebastes_umbrosus	834
4724	Sebastes_rubrivinctus	Sebastes_serriceps	834
4725	Sebastes_atrovirens	Sebastes_carnatus	834
4726	Sebastes_dalli	Sebastes_rastrelliger	834
4727	Sebastes_constellatus	Sebastes_exsul	834
4728	Sebastes_auriculatus	Sebastes_jordani	835
4729	Sebastes_hopkinsi	Sebastes_inermis	835
4730	Sebastes_dalli	Sebastes_rastrelliger	835
4731	Sebastes_constellatus	Sebastes_exsul	835
4732	Sebastes_minor	Sebastes_steindachneri	835
4733	Sebastes_rubrivinctus	Sebastes_serriceps	835
4734	Sebastes_rosaceus	Sebastes_umbrosus	835
4735	Sebastes_atrovirens	Sebastes_carnatus	835
4736	Sebastes_carnatus	Sebastes_inermis	836
4737	Sebastes_minor	Sebastes_steindachneri	836
4738	Sebastes_constellatus	Sebastes_exsul	836
4739	Sebastes_auriculatus	Sebastes_dalli	836
4740	Sebastes_rubrivinctus	Sebastes_serriceps	836
4741	Sebastes_rosaceus	Sebastes_umbrosus	836
4742	Sebastes_minor	Sebastes_rastrelliger	837
4743	Sebastes_constellatus	Sebastes_rosaceus	837
4744	Sebastes_inermis	Sebastes_schlegelii	837
4745	Sebastes_jordani	Sebastes_serriceps	837
4746	Sebastes_atrovirens	Sebastes_carnatus	837
4747	Sebastes_constellatus	Sebastes_rubrivinctus	838
4748	Sebastes_dalli	Sebastes_rastrelliger	838
4749	Sebastes_auriculatus	Sebastes_semicinctus	838
4750	Sebastes_atrovirens	Sebastes_carnatus	838
4751	Sebastes_hopkinsi	Sebastes_minor	838
4752	Sebastes_inermis	Sebastes_schlegelii	838
4753	Sebastes_carnatus	Sebastes_schlegelii	839
4754	Sebastes_exsul	Sebastes_umbrosus	839
4755	Sebastes_jordani	Sebastes_rubrivinctus	839
4756	Sebastes_dalli	Sebastes_rastrelliger	839
4757	Sebastes_minor	Sebastes_steindachneri	839
4758	Sebastes_rastrelliger	Sebastes_serriceps	840
4759	Sebastes_hopkinsi	Sebastes_minor	840
4760	Sebastes_atrovirens	Sebastes_carnatus	840
4761	Sebastes_constellatus	Sebastes_umbrosus	840
4762	Sebastes_inermis	Sebastes_schlegelii	840
4763	Sebastes_hopkinsi	Sebastes_jordani	841
4764	Sebastes_rubrivinctus	Sebastes_serriceps	841
4765	Sebastes_auriculatus	Sebastes_exsul	841
4766	Sebastes_dalli	Sebastes_rastrelliger	841
4767	Sebastes_inermis	Sebastes_schlegelii	841
4768	Sebastes_steindachneri	Sebastes_wilsoni	841
4769	Sebastes_atrovirens	Sebastes_carnatus	841
4770	Sebastes_minor	Sebastes_serriceps	842
4771	Sebastes_rosaceus	Sebastes_umbrosus	842
4772	Sebastes_carnatus	Sebastes_rastrelliger	842
4773	Sebastes_inermis	Sebastes_schlegelii	842
4774	Sebastes_constellatus	Sebastes_exsul	842
4775	Sebastes_dalli	Sebastes_wilsoni	843
4776	Sebastes_constellatus	Sebastes_exsul	843
4777	Sebastes_rosaceus	Sebastes_umbrosus	843
4778	Sebastes_rubrivinctus	Sebastes_serriceps	843
4779	Sebastes_minor	Sebastes_steindachneri	843
4780	Sebastes_atrovirens	Sebastes_carnatus	843
4781	Sebastes_inermis	Sebastes_schlegelii	843
4782	Sebastes_rastrelliger	Sebastes_serriceps	844
4783	Sebastes_constellatus	Sebastes_rosaceus	844
4784	Sebastes_inermis	Sebastes_steindachneri	844
4785	Sebastes_hopkinsi	Sebastes_wilsoni	844
4786	Sebastes_atrovirens	Sebastes_carnatus	844
4787	Sebastes_semicinctus	Sebastes_steindachneri	845
4788	Sebastes_dalli	Sebastes_rastrelliger	845
4789	Sebastes_auriculatus	Sebastes_carnatus	845
4790	Sebastes_rosaceus	Sebastes_umbrosus	845
4791	Sebastes_jordani	Sebastes_rubrivinctus	845
4792	Sebastes_constellatus	Sebastes_exsul	845
4793	Sebastes_inermis	Sebastes_schlegelii	845
4794	Sebastes_constellatus	Sebastes_umbrosus	846
4795	Sebastes_carnatus	Sebastes_semicinctus	846
4796	Sebastes_jordani	Sebastes_wilsoni	846
4797	Sebastes_dalli	Sebastes_rastrelliger	846
4798	Sebastes_minor	Sebastes_schlegelii	846
4799	Sebastes_rubrivinctus	Sebastes_serriceps	846
4800	Sebastes_minor	Sebastes_semicinctus	847
4801	Sebastes_inermis	Sebastes_schlegelii	847
4802	Sebastes_dalli	Sebastes_rastrelliger	847
4803	Sebastes_exsul	Sebastes_rosaceus	847
4804	Sebastes_jordani	Sebastes_serriceps	847
4805	Sebastes_auriculatus	Sebastes_carnatus	847
4806	Sebastes_minor	Sebastes_wilsoni	848
4807	Sebastes_constellatus	Sebastes_hopkinsi	848
4808	Sebastes_inermis	Sebastes_schlegelii	848
4809	Sebastes_carnatus	Sebastes_rastrelliger	848
4810	Sebastes_jordani	Sebastes_serriceps	848
4811	Sebastes_carnatus	Sebastes_minor	849
4812	Sebastes_dalli	Sebastes_rastrelliger	849
4813	Sebastes_rosaceus	Sebastes_umbrosus	849
4814	Sebastes_constellatus	Sebastes_exsul	849
4815	Sebastes_jordani	Sebastes_rubrivinctus	849
4816	Sebastes_inermis	Sebastes_schlegelii	849
4817	Sebastes_rosaceus	Sebastes_serriceps	850
4818	Sebastes_schlegelii	Sebastes_wilsoni	850
4819	Sebastes_constellatus	Sebastes_exsul	850
4820	Sebastes_atrovirens	Sebastes_auriculatus	850
4821	Sebastes_minor	Sebastes_steindachneri	850
4822	Sebastes_dalli	Sebastes_rastrelliger	850
4823	Sebastes_rosaceus	Sebastes_steindachneri	851
4824	Sebastes_rastrelliger	Sebastes_semicinctus	851
4825	Sebastes_inermis	Sebastes_schlegelii	851
4826	Sebastes_jordani	Sebastes_serriceps	851
4827	Sebastes_constellatus	Sebastes_umbrosus	851
4828	Sebastes_atrovirens	Sebastes_carnatus	851
4829	Sebastes_dalli	Sebastes_schlegelii	852
4830	Sebastes_atrovirens	Sebastes_carnatus	852
4831	Sebastes_jordani	Sebastes_rubrivinctus	852
4832	Sebastes_exsul	Sebastes_rosaceus	852
4833	Sebastes_minor	Sebastes_steindachneri	852
4834	Sebastes_inermis	Sebastes_minor	853
4835	Sebastes_rastrelliger	Sebastes_semicinctus	853
4836	Sebastes_hopkinsi	Sebastes_rubrivinctus	853
4837	Sebastes_atrovirens	Sebastes_carnatus	853
4838	Sebastes_exsul	Sebastes_umbrosus	853
4839	Sebastes_carnatus	Sebastes_wilsoni	854
4840	Sebastes_inermis	Sebastes_minor	854
4841	Sebastes_auriculatus	Sebastes_dalli	854
4842	Sebastes_rosaceus	Sebastes_umbrosus	854
4843	Sebastes_constellatus	Sebastes_exsul	854
4844	Sebastes_jordani	Sebastes_rubrivinctus	854
4845	Sebastes_carnatus	Sebastes_wilsoni	855
4846	Sebastes_inermis	Sebastes_minor	855
4847	Sebastes_constellatus	Sebastes_rosaceus	855
4848	Sebastes_dalli	Sebastes_rastrelliger	855
4849	Sebastes_rubrivinctus	Sebastes_serriceps	855
4850	Sebastes_steindachneri	Sebastes_wilsoni	856
4851	Sebastes_rastrelliger	Sebastes_serriceps	856
4852	Sebastes_atrovirens	Sebastes_carnatus	856
4853	Sebastes_rosaceus	Sebastes_umbrosus	856
4854	Sebastes_inermis	Sebastes_schlegelii	856
4855	Sebastes_constellatus	Sebastes_exsul	856
4856	Sebastes_carnatus	Sebastes_inermis	857
4857	Sebastes_exsul	Sebastes_rosaceus	857
4858	Sebastes_dalli	Sebastes_rastrelliger	857
4859	Sebastes_minor	Sebastes_steindachneri	857
4860	Sebastes_jordani	Sebastes_rubrivinctus	857
4861	Sebastes_jordani	Sebastes_serriceps	858
4862	Sebastes_constellatus	Sebastes_umbrosus	858
4863	Sebastes_rastrelliger	Sebastes_semicinctus	858
4864	Sebastes_inermis	Sebastes_rosaceus	858
4865	Sebastes_atrovirens	Sebastes_carnatus	858
4866	Sebastes_minor	Sebastes_steindachneri	858
4867	Sebastes_atrovirens	Sebastes_steindachneri	859
4868	Sebastes_inermis	Sebastes_schlegelii	859
4869	Sebastes_auriculatus	Sebastes_dalli	859
4870	Sebastes_jordani	Sebastes_rubrivinctus	859
4871	Sebastes_exsul	Sebastes_umbrosus	859
4872	Sebastes_minor	Sebastes_rubrivinctus	860
4873	Sebastes_rastrelliger	Sebastes_rosaceus	860
4874	Sebastes_atrovirens	Sebastes_carnatus	860
4875	Sebastes_constellatus	Sebastes_umbrosus	860
4876	Sebastes_inermis	Sebastes_schlegelii	860
4877	Sebastes_dalli	Sebastes_exsul	861
4878	Sebastes_inermis	Sebastes_steindachneri	861
4879	Sebastes_rubrivinctus	Sebastes_serriceps	861
4880	Sebastes_atrovirens	Sebastes_carnatus	861
4881	Sebastes_hopkinsi	Sebastes_jordani	861
4882	Sebastes_atrovirens	Sebastes_wilsoni	862
4883	Sebastes_rubrivinctus	Sebastes_serriceps	862
4884	Sebastes_constellatus	Sebastes_umbrosus	862
4885	Sebastes_auriculatus	Sebastes_dalli	862
4886	Sebastes_inermis	Sebastes_minor	862
4887	Sebastes_carnatus	Sebastes_schlegelii	863
4888	Sebastes_dalli	Sebastes_rastrelliger	863
4889	Sebastes_constellatus	Sebastes_exsul	863
4890	Sebastes_jordani	Sebastes_serriceps	863
4891	Sebastes_minor	Sebastes_steindachneri	863
4892	Sebastes_rosaceus	Sebastes_umbrosus	863
4893	Sebastes_rosaceus	Sebastes_schlegelii	864
4894	Sebastes_minor	Sebastes_steindachneri	864
4895	Sebastes_constellatus	Sebastes_exsul	864
4896	Sebastes_carnatus	Sebastes_rastrelliger	864
4897	Sebastes_rubrivinctus	Sebastes_serriceps	864
4898	Sebastes_hopkinsi	Sebastes_rubrivinctus	865
4899	Sebastes_inermis	Sebastes_schlegelii	865
4900	Sebastes_minor	Sebastes_wilsoni	865
4901	Sebastes_rastrelliger	Sebastes_umbrosus	865
4902	Sebastes_constellatus	Sebastes_exsul	865
4903	Sebastes_atrovirens	Sebastes_carnatus	865
4904	Sebastes_schlegelii	Sebastes_serriceps	866
4905	Sebastes_auriculatus	Sebastes_exsul	866
4906	Sebastes_atrovirens	Sebastes_carnatus	866
4907	Sebastes_dalli	Sebastes_rastrelliger	866
4908	Sebastes_minor	Sebastes_steindachneri	866
4909	Sebastes_dalli	Sebastes_rosaceus	867
4910	Sebastes_inermis	Sebastes_rubrivinctus	867
4911	Sebastes_constellatus	Sebastes_umbrosus	867
4912	Sebastes_minor	Sebastes_steindachneri	867
4913	Sebastes_atrovirens	Sebastes_carnatus	867
4914	Sebastes_minor	Sebastes_serriceps	868
4915	Sebastes_carnatus	Sebastes_exsul	868
4916	Sebastes_auriculatus	Sebastes_rastrelliger	868
4917	Sebastes_inermis	Sebastes_schlegelii	868
4918	Sebastes_rubrivinctus	Sebastes_steindachneri	869
4919	Sebastes_auriculatus	Sebastes_rastrelliger	869
4920	Sebastes_inermis	Sebastes_schlegelii	869
4921	Sebastes_exsul	Sebastes_rosaceus	869
4922	Sebastes_atrovirens	Sebastes_semicinctus	869
4923	Sebastes_atrovirens	Sebastes_steindachneri	870
4924	Sebastes_rubrivinctus	Sebastes_serriceps	870
4925	Sebastes_exsul	Sebastes_rosaceus	870
4926	Sebastes_dalli	Sebastes_rastrelliger	870
4927	Sebastes_inermis	Sebastes_schlegelii	870
4928	Sebastes_jordani	Sebastes_steindachneri	871
4929	Sebastes_rosaceus	Sebastes_umbrosus	871
4930	Sebastes_auriculatus	Sebastes_rastrelliger	871
4931	Sebastes_constellatus	Sebastes_exsul	871
4932	Sebastes_atrovirens	Sebastes_semicinctus	871
4933	Sebastes_rubrivinctus	Sebastes_serriceps	871
4934	Sebastes_inermis	Sebastes_schlegelii	871
4935	Sebastes_inermis	Sebastes_umbrosus	872
4936	Sebastes_rastrelliger	Sebastes_semicinctus	872
4937	Sebastes_minor	Sebastes_steindachneri	872
4938	Sebastes_atrovirens	Sebastes_carnatus	872
4939	Sebastes_jordani	Sebastes_rubrivinctus	872
4940	Sebastes_constellatus	Sebastes_exsul	872
4941	Sebastes_jordani	Sebastes_rastrelliger	873
4942	Sebastes_rubrivinctus	Sebastes_serriceps	873
4943	Sebastes_hopkinsi	Sebastes_steindachneri	873
4944	Sebastes_exsul	Sebastes_umbrosus	873
4945	Sebastes_atrovirens	Sebastes_carnatus	873
4946	Sebastes_inermis	Sebastes_schlegelii	873
4947	Sebastes_auriculatus	Sebastes_umbrosus	874
4948	Sebastes_constellatus	Sebastes_exsul	874
4949	Sebastes_schlegelii	Sebastes_serriceps	874
4950	Sebastes_minor	Sebastes_steindachneri	874
4951	Sebastes_atrovirens	Sebastes_carnatus	874
4952	Sebastes_dalli	Sebastes_rastrelliger	874
4953	Sebastes_auriculatus	Sebastes_umbrosus	875
4954	Sebastes_steindachneri	Sebastes_wilsoni	875
4955	Sebastes_hopkinsi	Sebastes_serriceps	875
4956	Sebastes_inermis	Sebastes_schlegelii	875
4957	Sebastes_dalli	Sebastes_rastrelliger	875
4958	Sebastes_atrovirens	Sebastes_carnatus	875
4959	Sebastes_constellatus	Sebastes_exsul	875
4960	Sebastes_schlegelii	Sebastes_serriceps	876
4961	Sebastes_minor	Sebastes_steindachneri	876
4962	Sebastes_auriculatus	Sebastes_dalli	876
4963	Sebastes_carnatus	Sebastes_constellatus	876
4964	Sebastes_dalli	Sebastes_exsul	877
4965	Sebastes_rubrivinctus	Sebastes_steindachneri	877
4966	Sebastes_inermis	Sebastes_schlegelii	877
4967	Sebastes_atrovirens	Sebastes_carnatus	877
4968	Sebastes_rastrelliger	Sebastes_serriceps	878
4969	Sebastes_exsul	Sebastes_rosaceus	878
4970	Sebastes_minor	Sebastes_schlegelii	878
4971	Sebastes_atrovirens	Sebastes_carnatus	878
4972	Sebastes_hopkinsi	Sebastes_wilsoni	878
4973	Sebastes_serriceps	Sebastes_umbrosus	879
4974	Sebastes_carnatus	Sebastes_rastrelliger	879
4975	Sebastes_inermis	Sebastes_steindachneri	879
4976	Sebastes_hopkinsi	Sebastes_wilsoni	879
4977	Sebastes_constellatus	Sebastes_exsul	879
4978	Sebastes_dalli	Sebastes_inermis	880
4979	Sebastes_rubrivinctus	Sebastes_serriceps	880
4980	Sebastes_constellatus	Sebastes_exsul	880
4981	Sebastes_minor	Sebastes_steindachneri	880
4982	Sebastes_atrovirens	Sebastes_carnatus	880
4983	Sebastes_rosaceus	Sebastes_umbrosus	880
4984	Sebastes_inermis	Sebastes_rastrelliger	881
4985	Sebastes_rubrivinctus	Sebastes_serriceps	881
4986	Sebastes_minor	Sebastes_steindachneri	881
4987	Sebastes_atrovirens	Sebastes_carnatus	881
4988	Sebastes_constellatus	Sebastes_rosaceus	881
4989	Sebastes_steindachneri	Sebastes_umbrosus	882
4990	Sebastes_constellatus	Sebastes_exsul	882
4991	Sebastes_inermis	Sebastes_schlegelii	882
4992	Sebastes_rubrivinctus	Sebastes_serriceps	882
4993	Sebastes_carnatus	Sebastes_rastrelliger	882
4994	Sebastes_auriculatus	Sebastes_rubrivinctus	883
4995	Sebastes_constellatus	Sebastes_umbrosus	883
4996	Sebastes_dalli	Sebastes_rastrelliger	883
4997	Sebastes_minor	Sebastes_schlegelii	883
4998	Sebastes_atrovirens	Sebastes_carnatus	883
